Particulars,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Company Symbol
EBITDA,0.174806,0.360682,-0.002976,-0.201287,-0.087625,-0.193829,-0.307133,0.110399,0.099112,0.046303,0.912828,TATAMOTORS
EBITA,0.152049,0.379391,-0.061226,-0.302036,-0.215813,-0.501206,-0.823909,0.515526,1.43077,0.051825,3.016982,TATAMOTORS
EBIT,0.152057,0.22328,-0.06551,-0.216943,-0.219294,-0.508044,-0.844784,0.537953,1.720756,0.052177,3.098396,TATAMOTORS
Earnings from Cont. Ops.,0.01647,0.137494,-0.169664,-0.234882,-0.031243,NM,NM,NM,NM,NM,NM,TATAMOTORS
Net Income,0.017402,0.138788,-0.172159,-0.237734,-0.031763,NM,NM,NM,NM,NM,NM,TATAMOTORS
Normalized Net Income,0.176124,0.187093,-0.133559,-0.315109,-0.129963,NM,NM,NM,NM,-0.394673,NM,TATAMOTORS
Diluted EPS before Extra,0.034679,0.132797,-0.192628,-0.253958,-0.03411,NM,NM,NM,NM,NM,NM,TATAMOTORS
Accounts Receivable,0.133037,0.071344,0.134441,0.057806,0.209058,0.161756,-0.25056,-0.182281,0.056479,0.137277,0.203655,TATAMOTORS
Inventory,0.223553,0.179611,0.093971,0.094798,0.136265,0.054498,-0.057176,-0.038219,-0.030039,0.062692,0.164503,TATAMOTORS
Net PP&E,0.296508,0.2896,0.148131,0.063848,0.159014,0.07844,0.015144,0.079116,-0.008894,-0.025973,0.005507,TATAMOTORS
Total Assets,0.232051,0.183534,0.091288,0.071007,0.124591,0.059317,-0.014025,0.056866,0.013106,-0.010319,0.058829,TATAMOTORS
Tangible Book Value,0.683612,0.315417,0.211249,-0.006993,0.158625,0.076431,-0.329863,0.077769,0.033235,-0.090379,0.318614,TATAMOTORS
Common Equity,0.416444,0.222638,0.078869,0.01587,0.117907,0.018073,-0.186977,-0.041861,-0.1595,-0.094267,0.380452,TATAMOTORS
Cash from Ops.,0.402288,0.284028,0.018095,-0.090897,-0.202075,-0.209091,0.056569,0.239019,-0.267686,0.104651,1.180604,TATAMOTORS
Capital Expenditures,0.394301,-0.04686,-0.230958,-0.031555,0.115879,0.041085,-0.150996,-0.177807,-0.205469,-0.109932,0.198063,TATAMOTORS
Levered Free Cash Flow,NM,0.369159,NM,NM,NM,NM,NM,NM,NM,-0.446606,NM,TATAMOTORS
Unlevered Free Cash Flow,NM,0.3591,NM,-0.405986,NM,NM,NM,NM,NM,-0.207215,1.788731,TATAMOTORS
Dividend per Share,-0.292893,,-0.683772,,,,,,,,,TATAMOTORS
Compound Annual Growth Rate Over Three Years,,,,,,,,,,,,TATAMOTORS
Total Revenue,0.239967,0.16938,0.127371,0.05041,0.033137,0.038027,-0.010195,-0.050825,-0.027297,0.097542,0.205794,TATAMOTORS
Gross Profit,0.290997,0.371149,0.303981,0.178246,0.016452,0.004865,-0.023169,-0.055593,-0.031366,0.072668,0.225357,TATAMOTORS
EBITDA,0.219277,0.247413,0.09381,-0.035519,-0.162047,-0.162905,-0.237817,-0.045787,-0.062865,0.255982,0.346687,TATAMOTORS
EBITA,0.22374,0.246799,0.047168,-0.107301,-0.281372,-0.414386,-0.713072,-0.091397,-0.17525,1.991195,0.579599,TATAMOTORS
EBIT,0.22376,0.150815,0.044025,-0.110352,-0.226099,-0.419967,-0.736906,-0.088501,-0.177204,2.264791,0.581513,TATAMOTORS
Earnings from Cont. Ops.,0.146547,-0.017223,-0.009753,-0.186775,-0.110279,NM,NM,NM,NM,NM,NM,TATAMOTORS
Net Income,0.146921,-0.017247,-0.01036,-0.189312,-0.111815,NM,NM,NM,NM,NM,NM,TATAMOTORS
Normalized Net Income,0.242531,0.120574,0.013158,-0.218578,-0.176407,NM,NM,-0.383898,NM,NM,1.208379,TATAMOTORS
Diluted EPS before Extra,0.147435,-0.010085,-0.026305,-0.204019,-0.124465,NM,NM,NM,NM,NM,NM,TATAMOTORS
Accounts Receivable,0.174559,0.151589,0.074829,0.100033,0.165068,0.11762,-0.074083,-0.138876,-0.130902,0.137153,0.124607,TATAMOTORS
Inventory,0.246799,0.171299,0.157649,0.087615,0.129113,0.061293,0.022042,-0.050344,-0.033339,0.028532,0.098122,TATAMOTORS
Net PP&E,0.266753,0.268038,0.218098,0.111395,0.134414,0.065953,0.099521,0.016384,0.039329,-0.01125,-0.008489,TATAMOTORS
Total Assets,0.296221,0.180877,0.154236,0.075591,0.115588,0.05448,0.05573,0.011708,0.024798,0.014242,0.026067,TATAMOTORS
Tangible Book Value,1.408711,0.32046,0.462068,-0.071321,0.343446,-0.141579,0.03362,-0.181995,0.00578,0.002814,0.150529,TATAMOTORS
Common Equity,0.506921,0.198291,0.265946,-0.039889,0.192578,-0.076306,0.028009,-0.166555,-0.095304,-0.104343,0.154067,TATAMOTORS
Cash from Ops.,0.476103,0.257305,0.191313,-0.058202,-0.13247,-0.204115,-0.041024,0.067237,-0.088993,0.099374,0.327967,TATAMOTORS
Capital Expenditures,0.491872,0.072889,-0.054298,-0.15854,0.050497,0.029732,-0.037757,-0.159969,-0.196411,-0.133096,0.032851,TATAMOTORS
Levered Free Cash Flow,NM,-0.21747,NM,NM,NM,NM,NM,NM,NM,NM,0.23881,TATAMOTORS
Unlevered Free Cash Flow,NM,-0.056876,NM,NM,NM,NM,NM,NM,NM,NM,0.184871,TATAMOTORS
Dividend per Share,-0.206299,,-0.535841,,,,,,,,,TATAMOTORS
Compound Annual Growth Rate Over Five Years,,,,,,,,,,,,TATAMOTORS
Total Revenue,0.268537,0.234149,0.172395,0.102513,0.091219,0.053788,-0.002437,-0.015809,0.006297,0.034423,0.076758,TATAMOTORS
Gross Profit,0.237777,0.396281,0.29244,0.212522,0.174526,0.112038,-0.010694,-0.032178,-0.011278,0.02178,0.090155,TATAMOTORS
EBITDA,0.660062,0.425448,0.124977,0.043669,0.017266,-0.102267,-0.22341,-0.062748,-0.117627,-0.009966,0.246671,TATAMOTORS
EBITA,NM,0.557995,0.100621,-0.011421,-0.067223,-0.29272,-0.590558,-0.143372,-0.325532,-0.036611,0.553651,TATAMOTORS
EBIT,NM,0.485883,0.098621,-0.013447,-0.070559,-0.298057,-0.593007,-0.14326,-0.330199,-0.03464,0.563943,TATAMOTORS
Earnings from Cont. Ops.,NM,0.377629,0.007713,-0.110872,-0.018406,NM,NM,NM,NM,-0.216173,NM,TATAMOTORS
Net Income,NM,0.379167,0.006697,-0.112212,-0.018977,NM,NM,NM,NM,-0.231195,NM,TATAMOTORS
Normalized Net Income,NM,0.53396,0.075672,-0.079735,-0.046718,NM,NM,-0.292695,NM,-0.388232,NM,TATAMOTORS
Diluted EPS before Extra,NM,0.345599,-0.003066,-0.115976,-0.029434,NM,NM,NM,NM,-0.249506,NM,TATAMOTORS
Accounts Receivable,0.169986,0.116934,0.158344,0.113117,0.126633,0.124318,-0.023425,-0.013679,-0.023915,-0.037533,-0.009984,TATAMOTORS
Inventory,0.200196,0.209437,0.18326,0.140077,0.149047,0.074246,0.050545,0.020309,0.000882,-0.006648,0.041408,TATAMOTORS
Net PP&E,0.099699,0.123553,0.217901,0.182038,0.194111,0.098094,0.085111,0.071199,0.0548,-0.000776,0.025666,TATAMOTORS
Total Assets,0.242179,0.223577,0.209994,0.135638,0.142286,0.069052,0.061815,0.055434,0.038469,0.002839,0.038277,TATAMOTORS
Tangible Book Value,NM,1.045923,0.829634,0.178192,0.332164,-0.014824,0.01718,-0.059777,0.033466,-0.146511,0.120853,TATAMOTORS
Common Equity,0.61666,0.469642,0.318383,0.121689,0.204513,-0.017111,0.023136,-0.062679,-0.051553,-0.138359,0.071298,TATAMOTORS
Cash from Ops.,1.17086,0.323528,0.272288,0.104358,0.014847,-0.121736,-0.061294,-0.049961,-0.139078,0.082048,0.291647,TATAMOTORS
Capital Expenditures,0.220245,0.151199,0.144508,0.029823,0.010414,-0.083749,-0.035281,-0.058925,-0.108718,-0.140301,-0.057216,TATAMOTORS
Levered Free Cash Flow,NM,0.216556,NM,NM,NM,NM,NM,NM,NM,NM,NM,TATAMOTORS
Unlevered Free Cash Flow,NM,0.228225,NM,-0.216102,NM,NM,NM,NM,0.066463,NM,NM,TATAMOTORS
Dividend per Share,0.107566,,-0.45072,,,,,,,,,TATAMOTORS
,,,,,,,,,,,,TATAMOTORS
Return on Assets %,0.042212,0.025127,0.010295,0.03833,0.045198,0.064361,0.021675,0.049138,0.131188,0.046409,0.02766,TATASTEEL
Return on Capital %,0.058909,0.03497,0.014424,0.054021,0.062647,0.087512,0.028773,0.067971,0.194196,0.069538,0.042019,TATASTEEL
Return on Equity %,0.093786,-0.104529,0.052658,-0.007252,0.347013,0.138054,0.015902,0.106588,0.429063,0.072661,-0.04969,TATASTEEL
Return on Common Equity %,0.091501,-0.114131,0.052823,-0.013503,0.265109,0.155788,0.01905,0.098892,0.425614,0.080546,-0.045484,TATASTEEL
Margin Analysis,,,,,,,,,,,,TATASTEEL
Gross Margin %,0.393001,0.562519,0.575168,0.625496,0.588733,0.581899,0.540943,0.601383,0.629948,0.507761,0.555284,TATASTEEL
SG&A Margin %,0.22944,0.182644,0.191058,0.167061,0.155897,0.140888,0.144354,0.1416,0.106314,0.10414,0.106948,TATASTEEL
EBITDA Margin %,0.110833,0.090269,0.075888,0.139935,0.157874,0.191345,0.107896,0.175826,0.261191,0.121741,0.097333,TATASTEEL
EBITA Margin %,0.07244,0.047663,0.026073,0.091623,0.111611,0.14478,0.056337,0.124582,0.228406,0.087491,0.054211,TATASTEEL
EBIT Margin %,0.072387,0.047663,0.026073,0.091623,0.111611,0.14478,0.056337,0.124582,0.228406,0.087491,0.054211,TATASTEEL
Earnings from Cont. Ops Margin %,0.024659,-0.028234,0.01921,-0.002592,0.141518,0.058269,0.00787,0.052338,0.171132,0.033183,-0.021423,TATASTEEL
Net Income Margin %,0.024189,-0.028139,-0.003599,-0.036116,0.108245,0.064808,0.010448,0.047867,0.164592,0.035998,-0.019363,TATASTEEL
Net Income Avail. for Common Margin %,0.022997,-0.029404,0.018648,-0.004689,0.105405,0.064123,0.009111,0.046708,0.164588,0.035998,-0.019363,TATASTEEL
Normalized Net Income Margin %,0.028061,0.009475,-0.007596,0.033875,0.019301,0.066615,0.016865,0.053965,0.121722,0.04867,0.020242,TATASTEEL
Levered Free Cash Flow Margin %,-0.034222,-0.050154,0.026295,-0.02953,0.030727,0.0227,0.022997,0.161809,0.082135,0.024722,0.00974,TATASTEEL
Unlevered Free Cash Flow Margin %,-0.017823,-0.030303,0.051106,-0.002532,0.058196,0.053065,0.054801,0.192192,0.096128,0.040899,0.030215,TATASTEEL
Asset Turnover,,,,,,,,,,,,TATASTEEL
Total Asset Turnover,0.933041,0.843492,0.631765,0.669355,0.647938,0.711277,0.615583,0.631076,0.918983,0.848706,0.81636,TATASTEEL
Fixed Asset Turnover,2.022373,1.740633,1.172128,1.146916,1.188348,1.298274,1.051602,1.066289,1.669152,1.60122,1.420239,TATASTEEL
Accounts Receivable Turnover,9.907659,9.517358,8.381111,9.928528,10.341465,13.01623,15.127172,17.96036,22.39568,23.737476,31.306356,TATASTEEL
Inventory Turnover,3.539578,2.345966,2.000588,1.962379,1.921232,2.197852,2.18052,1.938746,2.199186,2.32057,1.968001,TATASTEEL
Short Term Liquidity,,,,,,,,,,,,TATASTEEL
Current Ratio,0.904344,1.168987,0.954914,1.011799,1.217624,0.966524,0.952511,0.849644,1.018413,0.890138,0.716928,TATASTEEL
Quick Ratio,0.427824,0.51066,0.4793,0.440751,0.632638,0.286518,0.308718,0.317183,0.402547,0.248417,0.160077,TATASTEEL
Cash from Ops. to Curr. Liab.,0.20501,0.258415,0.238882,0.21502,0.144146,0.415111,0.32709,0.625489,0.489921,0.222858,0.2063,TATASTEEL
Avg. Days Sales Out.,36.84018,38.350915,43.66929,36.762435,35.29477,28.041855,24.194796,20.32247,16.297615,15.376355,11.690772,TATASTEEL
Avg. Days Inventory Out.,103.119435,155.585995,182.946198,185.998525,189.982135,166.070985,167.849796,188.265905,165.970245,157.28872,185.975214,TATASTEEL
Avg. Days Payable Out.,68.26887,106.000015,139.812732,110.25993,102.14963,87.68541,94.70616,111.99733,91.20109,92.463625,128.532612,TATASTEEL
Avg. Cash Conversion Cycle,71.690745,87.936895,86.802756,112.50103,123.127275,106.42743,97.338432,96.591045,91.06677,80.20145,69.133374,TATASTEEL
Long Term Solvency,,,,,,,,,,,,TATASTEEL
Total Debt/Equity,1.929753,2.440076,1.841844,2.105843,1.49088,1.414179,1.52736,1.141829,0.64528,0.807158,0.942113,TATASTEEL
Total Debt/Capital,0.658674,0.709308,0.648115,0.678026,0.598535,0.58578,0.60433,0.533109,0.3922,0.446645,0.485096,TATASTEEL
LT Debt/Equity,1.238278,1.985749,1.457373,1.624064,1.177681,1.126991,1.235574,0.934205,0.430923,0.5444,0.607094,TATASTEEL
LT Debt/Capital,0.422656,0.577239,0.512826,0.522906,0.472797,0.466821,0.488879,0.436171,0.261915,0.301246,0.312594,TATASTEEL
Total Liabilities/Total Assets,0.75362,0.792164,0.749235,0.77257,0.70534,0.694799,0.695858,0.684266,0.589769,0.634835,0.661942,TATASTEEL
EBIT / Interest Exp.,2.75884,1.500703,0.656801,2.121046,2.539457,2.980039,1.107112,2.562778,10.201373,3.380284,1.654828,TATASTEEL
EBITDA / Interest Exp.,4.224118,2.842134,1.911676,3.239472,3.592064,3.93849,2.255772,3.776659,11.867527,4.862368,2.971121,TATASTEEL
(EBITDA-CAPEX) / Interest Exp.,0.013158,NM,NM,1.718309,2.221055,2.751691,0.884135,2.859233,9.941161,2.617065,0.546022,TATASTEEL
Total Debt/EBITDA,4.954566,6.408475,10.159508,5.052232,4.702872,3.34169,6.802667,3.080672,1.165659,2.771873,3.903994,TATASTEEL
Net Debt/EBITDA,4.270174,5.604485,8.815031,4.412876,3.544725,3.159372,6.160937,2.63682,0.793428,2.257289,3.48218,TATASTEEL
Total Debt/(EBITDA-CAPEX),NM,NM,NM,9.524805,7.605853,4.782954,17.356252,4.06915,1.391537,5.149992,21.243168,TATASTEEL
Net Debt/(EBITDA-CAPEX),NM,NM,NM,8.319448,5.732808,4.522003,15.718949,3.482881,0.947176,4.193923,18.947913,TATASTEEL
Altman Z Score,1.343868,1.417216,0.831885,1.063584,1.257731,1.375009,1.028422,1.203438,2.362283,1.771484,,TATASTEEL
Growth Over Prior Year,,,,,,,,,,,,TATASTEEL
Total Revenue,0.103198,-0.061299,-0.237728,0.104194,0.056972,0.2704,-0.055162,0.050383,0.559069,-0.002486,-0.058278,TATASTEEL
Gross Profit,0.167107,0.343602,-0.220586,0.200813,-0.005152,0.255654,-0.121663,0.167743,0.633122,-0.195968,0.029861,TATASTEEL
EBITDA,0.322999,-0.235469,-0.359166,1.036098,0.19247,0.539735,-0.467221,0.711685,1.316015,-0.535059,-0.247087,TATASTEEL
EBITA,0.535151,-0.382356,-0.58302,2.880203,0.287563,0.64794,-0.632341,1.322767,1.858369,-0.6179,-0.416491,TATASTEEL
EBIT,0.537028,-0.381906,-0.58302,2.880203,0.287563,0.64794,-0.632341,1.322767,1.858369,-0.6179,-0.416491,TATASTEEL
Earnings from Cont. Ops.,NM,NM,NM,NM,NM,-0.476918,-0.872383,5.985133,4.097727,-0.806576,NM,TATASTEEL
Net Income,NM,NM,NM,NM,NM,-0.239387,-0.847672,3.812096,4.360847,-0.78183,NM,TATASTEEL
Normalized Net Income,0.765971,-0.68301,NM,NM,-0.397752,3.384499,-0.760782,2.360901,2.516551,-0.60115,-0.608319,TATASTEEL
Diluted EPS before Extra,NM,NM,NM,NM,NM,-0.30118,-0.865732,4.378977,4.206962,-0.784102,NM,TATASTEEL
Accounts Receivable,0.143762,-0.168434,-0.093439,-0.039731,0.07152,-0.048691,-0.33241,0.209885,0.283714,-0.325744,-0.24145,TATASTEEL
Inventory,0.11576,-0.064364,-0.204239,0.239364,0.142204,0.117364,-0.018556,0.071057,0.467238,0.114511,-0.096624,TATASTEEL
Net PP&E,0.23481,-0.026116,0.294335,0.000316,0.03992,0.28103,0.077036,-0.002265,-0.005809,0.085742,0.039607,TATASTEEL
Total Assets,0.168342,-0.072898,0.115497,-0.023538,0.210142,0.11358,0.072081,-0.019696,0.162771,0.009024,-0.050685,TATASTEEL
Tangible Book Value,0.13322,-0.316334,1.764204,-0.144568,0.682536,0.138698,0.067107,-0.006217,0.587557,-0.203801,-0.121171,TATASTEEL
Common Equity,0.186107,-0.226551,0.395003,-0.135214,0.609511,0.13232,0.067482,0.009003,0.541553,-0.099272,-0.107161,TATASTEEL
Cash from Ops.,-0.063369,-0.096313,-0.035727,-0.055083,-0.258766,2.157761,-0.203949,1.197793,0.001225,-0.511434,-0.063756,TATASTEEL
Capital Expenditures,0.061311,-0.178302,-0.246727,-0.240844,-0.030735,0.215618,0.143768,-0.328853,0.507783,0.344062,0.287368,TATASTEEL
Levered Free Cash Flow,NM,NM,NM,NM,NM,-0.061454,-0.042831,6.39063,-0.208612,-0.699753,-0.628948,TATASTEEL
Unlevered Free Cash Flow,NM,NM,NM,NM,NM,0.158387,-0.024253,2.683772,-0.220201,-0.575596,-0.304268,TATASTEEL
Dividend per Share,0.25,-0.2,0,0.25,0,0.3,-0.23077,1.5,1.04,-0.294118,0,TATASTEEL
Compound Annual Growth Rate Over Two Years,,,,,,,,,,,,TATASTEEL
Total Revenue,0.057468,0.017631,-0.1541,-0.08256,0.080325,0.158783,0.095592,-0.003786,0.279695,0.247074,-0.030783,TATASTEEL
Gross Profit,0.126612,0.25225,0.023339,-0.032565,0.09299,0.11767,0.050185,0.012755,0.380966,0.145899,-0.090032,TATASTEEL
EBITDA,0.151885,0.005721,-0.300044,0.142279,0.5582,0.355023,-0.094275,-0.045039,0.991052,0.037695,-0.408341,TATASTEEL
EBITA,0.159132,-0.026256,-0.49251,0.271994,1.235175,0.456649,-0.221617,-0.075886,1.576689,0.045077,-0.527815,TATASTEEL
EBIT,0.159251,-0.025306,-0.492326,0.271994,1.235175,0.456649,-0.221617,-0.075886,1.576689,0.045077,-0.527815,TATASTEEL
Earnings from Cont. Ops.,-0.161833,NM,-0.253404,NM,1.932222,NM,-0.741632,-0.055846,4.96727,-0.007012,NM,TATASTEEL
Net Income,-0.18331,NM,NM,NM,NM,NM,-0.659615,-0.143835,4.079066,0.08147,NM,TATASTEEL
Normalized Net Income,0.10298,-0.251806,NM,0.734638,NM,0.624979,0.024135,-0.103346,2.437845,0.184305,-0.604751,TATASTEEL
Diluted EPS before Extra,-0.189828,NM,-0.237854,NM,1.486418,NM,-0.693685,-0.15016,4.292271,0.060272,NM,TATASTEEL
Accounts Receivable,0.037191,-0.024749,-0.131745,-0.066971,0.014371,0.009627,-0.203078,-0.101274,0.246253,-0.069649,-0.284838,TATASTEEL
Inventory,0.024735,0.021737,-0.137131,-0.006905,0.189793,0.129716,0.047202,0.025272,0.253593,0.27877,0.003405,TATASTEEL
Net PP&E,0.172106,0.096614,0.122735,0.137869,0.019926,0.154196,0.174613,0.036628,-0.004038,0.038959,0.062425,TATASTEEL
Total Assets,0.081122,0.040756,0.016947,0.043667,0.087041,0.160858,0.092634,0.025166,0.067646,0.083174,-0.021285,TATASTEEL
Tangible Book Value,-0.050935,-0.119805,0.374697,0.537722,0.199707,0.38416,0.102322,0.029793,0.256061,0.124283,-0.163506,TATASTEEL
Common Equity,-0.024761,-0.042193,0.038732,0.098353,0.179781,0.349994,0.099423,0.037831,0.24717,0.178355,-0.103225,TATASTEEL
Cash from Ops.,0.074573,-0.079989,-0.066511,-0.045454,-0.163098,0.529915,0.585478,0.322708,0.483404,-0.300597,-0.323673,TATASTEEL
Capital Expenditures,0.165992,-0.066149,-0.213258,-0.243791,-0.142199,0.085475,0.179146,-0.123851,0.005954,0.423571,0.31541,TATASTEEL
Levered Free Cash Flow,NM,NM,NM,NM,0.16781,NM,-0.052188,1.659716,1.418442,-0.512545,-0.666223,TATASTEEL
Unlevered Free Cash Flow,NM,NM,NM,NM,0.152827,NM,0.063153,0.895899,0.694876,-0.424717,-0.456611,TATASTEEL
Dividend per Share,-0.087129,0,-0.105573,0.118034,0.118034,0.140175,0,0.38675,1.258318,0.2,-0.159832,TATASTEEL
Compound Annual Growth Rate Over Three Years,,,,,,,,,,,,TATASTEEL
Total Revenue,0.077633,0.016297,-0.075805,-0.075527,-0.038226,0.140293,0.082565,0.080311,0.156619,0.177725,0.135627,TATASTEEL
Gross Profit,0.071112,0.194739,0.069178,0.079373,-0.023512,0.144724,0.031406,0.087994,0.187615,0.153134,0.105835,TATASTEEL
EBITDA,-0.003319,0.00478,-0.134567,-0.000813,0.15877,0.55202,-0.00731,0.119796,0.283032,0.226086,-0.067545,TATASTEEL
EBITA,-0.045104,-0.060274,-0.266046,-0.000223,0.277163,1.019241,-0.079441,0.120635,0.346449,0.363852,-0.13944,TATASTEEL
EBIT,-0.045219,-0.059981,-0.26557,1.90E-05,0.277163,1.019241,-0.079441,0.120635,0.346449,0.363852,-0.13944,TATASTEEL
Earnings from Cont. Ops.,-0.256656,NM,NM,NM,NM,0.650648,NM,-0.224554,0.656357,0.90263,NM,TATASTEEL
Net Income,-0.26307,NM,NM,NM,NM,NM,NM,-0.17695,0.578033,0.778776,NM,TATASTEEL
Normalized Net Income,-0.092676,-0.27212,NM,-0.015639,0.21917,NM,-0.141982,0.521914,0.414021,0.676721,-0.180995,TATASTEEL
Diluted EPS before Extra,-0.276359,NM,NM,NM,NM,0.628688,NM,-0.203816,0.555081,0.821845,NM,TATASTEEL
Accounts Receivable,0.026176,-0.036456,-0.048205,-0.102097,-0.02292,-0.007101,-0.120416,-0.084078,0.012141,0.015499,-0.130854,TATASTEEL
Inventory,0.037703,-0.005869,-0.059944,-0.026439,0.0405,0.165143,0.077957,0.055094,0.155384,0.205404,0.138897,TATASTEEL
Net PP&E,0.188848,0.101912,0.158915,0.080349,0.104235,0.100438,0.127881,0.112419,0.022285,0.025032,0.039175,TATASTEEL
Total Assets,0.082038,0.027131,0.065096,0.003269,0.096445,0.095817,0.130478,0.053829,0.069123,0.047737,0.036579,TATASTEEL
Tangible Book Value,0.026421,-0.14923,0.28897,0.173636,0.584553,0.179016,0.269191,0.064885,0.189624,0.078983,0.035663,TATASTEEL
Common Equity,0.04455,-0.097284,0.085701,-0.022826,0.247554,0.163744,0.248364,0.068417,0.184143,0.118961,0.074258,TATASTEEL
Cash from Ops.,0.336025,0.014293,-0.065465,-0.062717,-0.122629,0.302896,0.230529,0.767811,0.205461,0.024426,-0.229188,TATASTEEL
Capital Expenditures,0.196401,0.037611,-0.130701,-0.222563,-0.178561,-0.036489,0.104568,-0.022798,0.049941,0.107963,0.37664,TATASTEEL
Levered Free Cash Flow,NM,NM,NM,NM,NM,0.085759,NM,0.879499,0.775634,0.206471,-0.554924,TATASTEEL
Unlevered Free Cash Flow,NM,NM,NM,NM,NM,0.154678,NM,0.608773,0.409952,0.06828,-0.387084,TATASTEEL
Dividend per Share,-0.058964,-0.12642,0,0,0.077217,0.175667,0,0.357209,0.577159,0.532619,0.129243,TATASTEEL
Compound Annual Growth Rate Over Five Years,,,,,,,,,,,,TATASTEEL
Total Revenue,0.001737,0.063807,-0.021839,-0.024464,-0.01626,0.0119,0.01322,0.080317,0.157484,0.144158,0.077662,TATASTEEL
Gross Profit,0.079771,0.148872,0.051741,0.098026,0.07864,0.094532,0.005325,0.08999,0.159127,0.110796,0.067618,TATASTEEL
EBITDA,-0.015419,0.095477,-0.13471,0.057674,0.094938,0.128669,0.050019,0.278005,0.311358,0.086204,-0.058607,TATASTEEL
EBITA,-0.049307,0.120649,-0.258444,0.060706,0.145845,0.162208,0.047672,0.477077,0.389492,0.089777,-0.11456,TATASTEEL
EBIT,-0.049445,0.132301,-0.258389,0.060904,0.146292,0.162377,0.047672,0.477077,0.389492,0.089777,-0.11456,TATASTEEL
Earnings from Cont. Ops.,-0.064603,NM,-0.255357,NM,NM,0.201786,NM,0.320109,NM,-0.143931,NM,TATASTEEL
Net Income,0.005124,NM,NM,NM,NM,0.232364,NM,NM,NM,-0.08196,NM,TATASTEEL
Normalized Net Income,-0.091492,0.372064,NM,0.030196,0.002869,0.202906,0.137055,NM,0.494901,0.376637,-0.150777,TATASTEEL
Diluted EPS before Extra,-0.112699,NM,-0.261196,NM,NM,0.202038,NM,0.255561,NM,-0.107157,NM,TATASTEEL
Accounts Receivable,0.043224,0.029441,-0.040175,-0.04878,-0.023652,-0.058973,-0.099415,-0.0459,0.011135,-0.078333,-0.119141,TATASTEEL
Inventory,0.044048,0.061209,-0.036122,-0.006284,0.032954,0.03325,0.043175,0.10704,0.145048,0.139441,0.09201,TATASTEEL
Net PP&E,0.123793,0.120398,0.161948,0.116157,0.10118,0.109303,0.131866,0.074456,0.073137,0.082432,0.038156,TATASTEEL
Total Assets,0.072353,0.077085,0.055516,0.033714,0.073821,0.06356,0.094919,0.06699,0.104913,0.06547,0.031999,TATASTEEL
Tangible Book Value,0.260787,0.135819,0.153661,0.078049,0.252494,0.253703,0.370463,0.116893,0.263923,0.088258,0.033311,TATASTEEL
Common Equity,0.133346,0.065629,0.042219,-0.0236,0.122398,0.112028,0.186046,0.111643,0.247887,0.111105,0.059536,TATASTEEL
Cash from Ops.,-0.034837,0.024957,0.15753,-0.010042,-0.105815,0.140222,0.111665,0.310785,0.326047,0.21998,-0.043347,TATASTEEL
Capital Expenditures,0.142539,0.135435,0.011717,-0.085724,-0.135318,-0.111521,-0.050768,-0.072433,0.064013,0.135906,0.149009,TATASTEEL
Levered Free Cash Flow,NM,NM,NM,NM,NM,NM,NM,0.553725,NM,0.095466,-0.090097,TATASTEEL
Unlevered Free Cash Flow,NM,NM,NM,NM,NM,NM,NM,0.408,NM,0.066226,-0.037131,TATASTEEL
Dividend per Share,-0.089718,0,-0.077892,-0.035808,0.04564,0.053874,0.04564,0.255943,0.385205,0.291994,0.225947,TATASTEEL
