Particulars,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Company Symbol
Accrued Exp.,258,577.1,836.5,1103.5,549.7,533.1,733.5,712.9,735.5,979.4,953,TATACONSUM
Short-term Borrowings,3475.8,3820.3,4085.6,3202.3,4001.9,3296.6,3878.1,4330.6,7124.4,9121.1,27409.3,TATACONSUM
Curr. Port. of LT Debt,367.7,580.5,4421.3,,121.2,313.8,962.6,5063,607.9,645.9,445.7,TATACONSUM
Curr. Port. of Leases,,,,,,,379.7,378.1,505.1,550.1,638.2,TATACONSUM
Curr. Income Taxes Payable,609,412.1,58.9,330.1,305.9,279.5,336.2,240.9,204,659.2,271.1,TATACONSUM
Other Current Liabilities,4995.7,4995.3,2865.1,3639.5,3929.7,3627.4,4056,3964.4,3390.8,3809.3,5122.1,TATACONSUM
Total Current Liabilities,17394.9,17979,19040.4,15653,15965.7,14699.4,19786,30944.6,31726.2,39246.8,61910.9,TATACONSUM
Long-Term Debt,10537.5,8839.4,5043.5,4501,6559.9,7890.6,8045,2875.4,2418.7,2061.2,1683.5,TATACONSUM
Long-Term Leases,,,,,,,2919.6,3891,3509.1,3622.1,4595.5,TATACONSUM
"Unearned Revenue, Non-Current",,,,,,,,,,,192,TATACONSUM
Pension & Other Post-Retire. Benefits,2185.1,2249.9,2917.6,1989.2,1442.2,1522.1,1832.2,1924.6,1755.9,1674.9,2256.9,TATACONSUM
"Def. Tax Liability, Non-Curr.",1331.6,1564.2,1954.1,2073.6,1314.5,1454.5,3160.3,5701.6,7764.1,8630.4,17952,TATACONSUM
Other Non-Current Liabilities,805.5,795.8,71,67.1,233.4,226.9,209.6,951.1,1066.3,1607.1,17257.3,TATACONSUM
Total Liabilities,32254.6,31428.3,29026.6,24283.9,25515.7,25793.5,35952.7,46288.3,48240.3,56842.5,105848.1,TATACONSUM
Common Stock,618.4,618.4,631.1,631.1,631.1,631.1,921.6,921.6,921.6,929,952.8,TATACONSUM
Additional Paid In Capital,5529.3,3337.9,3610.5,3610.5,3610.5,3610.5,64308.7,64308.7,64308.7,70009.3,70009.3,TATACONSUM
Retained Earnings,42782.2,43826.1,52215.2,55282,65387.4,68352.8,70736.8,75728.3,81581.8,85579.9,80942.4,TATACONSUM
Treasury Stock,,,,,,,,,,,,TATACONSUM
Comprehensive Inc. and Other,9558.6,7145.5,6014.9,3131.4,687,722.5,2181.5,4386.5,4607.3,6248.9,8663.4,TATACONSUM
Total Common Equity,58488.5,54927.9,62471.7,62655,70316,73316.9,138148.6,145345.1,151419.4,162767.1,160567.9,TATACONSUM
Minority Interest,9240.7,8762.1,8617.7,9195,10090.4,10276.8,10924.7,10925.3,11516.2,8501.7,13793.4,TATACONSUM
Total Equity,67729.2,63690,71089.4,71850,80406.4,83593.7,149073.3,156270.4,162935.6,171268.8,174361.3,TATACONSUM
Total Liabilities And Equity,99983.7,95118.3,100116,96133.9,105922.1,109387.2,185026,202558.7,211175.9,228111.3,280209.4,TATACONSUM
Supplemental Items,,,,,,,,,,,,TATACONSUM
Total Shares Out. on Filing Date,618.4,618.4,631.1,631.1,631.1,631.1,921.6,921.6,921.6,929,952.8,TATACONSUM
Total Shares Out. on Balance Sheet Date,618.4,618.4,631.1,631.1,631.1,631.1,921.6,921.6,921.6,929,952.8,TATACONSUM
Book Value/Share,94.6,88.8,99,99.3,111.4,116.2,149.9,157.7,164.3,175.2,168.5,TATACONSUM
Tangible Book Value,14246.3,13507.2,23104.4,24527.9,30178.2,32676.7,37020.3,41339.5,45959,54013.7,-6215.2,TATACONSUM
Tangible Book Value/Share,23,21.8,36.6,38.9,47.8,51.8,40.2,44.9,49.9,58.1,-6.5,TATACONSUM
Total Debt,14381,13240.2,13550.4,7703.3,10683,11501,16185,16538.1,14165.2,16000.4,34772.2,TATACONSUM
Net Debt,6968.9,7705.2,6596.6,188.3,-7436.6,-4773.2,-8397.6,-17532.6,-14238.5,-19903.5,7742.3,TATACONSUM
Debt Equiv. of Unfunded Proj. Benefit Obligation,1874,2365.3,2712.9,1956.8,776.3,-293.2,-1403.8,-915.3,-1149,-37.1,1499.6,TATACONSUM
Debt Equivalent Oper. Leases,6973,8340.8,6368.8,6980.8,6426.4,6138.4,3845.6,4682.4,5491.2,5648,5151.2,TATACONSUM
Total Minority Interest,9240.7,8762.1,8617.7,9195,10090.4,10276.8,10924.7,10925.3,11516.2,8501.7,13793.4,TATACONSUM
Equity Method Investments,3867.6,1922.4,4383,3453.6,2628.4,2876,2281.9,2072.7,2343.1,2926.6,2784.2,TATACONSUM
Inventory Method,,,,,,,,,,,,TATACONSUM
Raw Materials Inventory,8191.8,8666.4,9585,7912.1,7502.5,,8796.1,12785,12434.3,13749,12999.5,TATACONSUM
Work in Progress Inventory,87.7,85.5,91,66.7,125,,122.8,482.9,482.7,507.4,480.1,TATACONSUM
Finished Goods Inventory,6096.3,6611,6323.5,6354.7,6606.8,,7833.5,8759.3,9164.1,11992.4,13499.7,TATACONSUM
Other Inventory Accounts,808.9,890.1,290.6,196.1,248.8,,367.9,464.4,584,767.9,714.2,TATACONSUM
Land,676.7,676.5,675.8,600.3,589.2,633.4,639,640.3,635.2,636.3,745.4,TATACONSUM
Buildings,2378.1,2511.6,2661.1,2285.7,2538.9,3156.4,3412.7,3599.5,4704.4,4944.4,5675.2,TATACONSUM
Machinery,16013.9,16853.7,15899.1,14985.8,16166.3,16847.7,21883.7,22933.6,25041.9,26730.8,30450.1,TATACONSUM
Construction in Progress,593.9,469.8,331.2,562.4,1295.2,4133,875.6,931.7,2094.4,2861,1713.9,TATACONSUM
Full Time Employees,2466,3000,3000,3000,3000,2409,2689,2852,2932,3040,9010,TATACONSUM
Accum. Allowance for Doubtful Accts,104.7,87.3,64.3,,,,149.2,379.5,391.8,396.9,407.7,TATACONSUM
Filing Date,,,,,,,,,,,,TATACONSUM
Restatement Type,,,,,,,,,,,,TATACONSUM
Calculation Type,,,,,,,,,,,,TATACONSUM
"Note: For multiple class companies, total share counts are primary class equivalent, and for foreign companies listed as primary ADRs, total share counts are ADR-equivalent.",,,,,,,,,,,,TATACONSUM
,,,,,,,,,,,,TATACONSUM
Cash And Equivalents,297117.9,321157.6,171536.1,139867.6,147167.5,215598,184678,317000.1,381590.1,318869.5,400147.6,TATAMOTORS
Short Term Investments,96097.8,141012.4,320139.4,337743.3,323392.4,187263.7,248325.7,311504,190619.7,191153.5,163126.5,TATAMOTORS
Trading Asset Securities,,,,30409.4,16010,11919,15069.3,29723.5,58041.2,40764.8,28892.3,TATAMOTORS
Total Cash & ST Investments,393215.7,462170,491675.5,508020.3,486569.9,414780.7,448073,658227.6,630251,550787.8,592166.4,TATAMOTORS
Accounts Receivable,105742.3,125792,136085.7,140755.5,198933,189974.6,111732.9,127029.4,124710.4,164299.9,180678.6,TATAMOTORS
Other Receivables,77.1,121.2,46108.4,51339.2,72921.9,67688,57912.7,64395.3,54674.4,61721.4,62616.6,TATAMOTORS
Notes Receivable,,,1325,257.9,188.4,885.2,1487.6,2023.6,1208.9,1192.3,1679,TATAMOTORS
Total Receivables,105819.4,125913.2,183519.1,192352.6,272043.3,258547.8,171133.2,193448.3,180593.7,227213.6,244974.2,TATAMOTORS
Inventory,272708.9,292723.4,326370.4,350853.1,421376.3,390137.3,374568.8,360885.9,352403.4,407553.9,477882.9,TATAMOTORS
Prepaid Exp.,9582.9,11634.1,11180.7,11062.1,14403.5,12106.8,13343.6,12201.3,20293,22567.8,24447.9,TATAMOTORS
"Finance Div. Loans and Leases, ST",85053.9,50652.2,60773.1,68101.2,84016.5,115515.2,142453,178680.9,220953.5,234173.1,240695,TATAMOTORS
Restricted Cash,,,,2383.6,4938.7,3652.3,4297,7464.5,4726,8420,8762.8,TATAMOTORS
Other Current Assets,92072.5,74491.1,25921.6,28424.6,76380.2,39571.5,42003.9,57967.9,60554.8,64568.5,94992.3,TATAMOTORS
Total Current Assets,958453.3,1017584,1099440.4,1161197.5,1359728.4,1234311.6,1195872.5,1468876.4,1469775.4,1515284.7,1683921.5,TATAMOTORS
"Gross Property, Plant & Equipment",1055133.1,1176241.9,1050805.3,1130380.1,1446194,1532092,1792331.8,1969974.4,2029518.1,2125670.9,2186171.2,TATAMOTORS
Accumulated Depreciation,-546817.2,-559675.1,-380740.3,-432566.2,-546086.2,-720511.7,-864754.5,-1024895.9,-1118366.2,-1229047.5,-1264956.4,TATAMOTORS
"Net Property, Plant & Equipment",508315.9,616566.8,670065,697813.9,900107.8,811580.3,927577.3,945078.5,911151.9,896623.4,921214.8,TATAMOTORS
Long-term Investments,11113.9,12405,48488.4,52967.7,56516.5,62408.9,54469.4,56494.9,67535.5,86329.8,88270.9,TATAMOTORS
Goodwill,49788.3,46969.9,7598,6733.2,1164.5,7478.7,7770.6,8037.2,8071.7,8406,8602.6,TATAMOTORS
Other Intangibles,291478.5,259978,294195.7,321777.5,333184.1,302198.1,344614.1,205108.8,140327.3,164054,323800.1,TATAMOTORS
"Finance Div. Loans and Leases, LT",97889.3,118126,102596.7,107531.3,154795.3,220731.7,168337.7,168468.2,111358.5,74164.1,60946.6,TATAMOTORS
Accounts Receivable Long-Term,,,,,,,,1269,4307,5391.3,21073.8,TATAMOTORS
Loans Receivable Long-Term,1773,2147,1898.6,2641.4,2650.9,2105.3,5783.4,8663.7,7340.9,6833.3,3809.9,TATAMOTORS
"Deferred Tax Assets, LT",23470.8,27332,39575.9,44573.4,41587,51511.1,54579,45203.5,38708.5,51846.7,130990.2,TATAMOTORS
"Deferred Charges, LT",177804,251066.5,306119,270104.6,380017.2,309926,347332.3,438490.9,431514.5,394459.2,316221.4,TATAMOTORS
Other Long-Term Assets,79896.2,34404.7,50003.6,72203.1,83753.4,69693.6,114876.3,85566.9,116108.1,157421.3,147787.8,TATAMOTORS
Total Assets,2199983.2,2386579.9,2619981.3,2737543.6,3313505.1,3071945.3,3221212.6,3431258,3306199.3,3360813.8,3706639.6,TATAMOTORS
LIABILITIES,,,,,,,,,,,,TATAMOTORS
Accounts Payable,573157.3,574072.8,613364.4,576983.3,720384.1,685135.3,636268.8,681798.4,599703.8,720557.7,880429.5,TATAMOTORS
Accrued Exp.,44642.1,33147.6,36900.9,38014.1,45233,62068.6,52408.3,64395.7,60157.1,55307.3,64260.4,TATAMOTORS
Short-term Borrowings,115236,149607.4,140012.2,166883.2,212184.3,243939.1,208459.1,252856.7,200365.2,170888.5,105163.4,TATAMOTORS
Curr. Port. of LT Debt,56655.1,43833.4,73348.7,40927.3,109338.9,150341.1,191323.7,211289.5,245394.9,228978.2,306170.9,TATAMOTORS
Curr. Port. of Leases,223,155.7,572.2,221.3,222.3,173,8141.8,8140,8095.5,8844.8,10928.9,TATAMOTORS
Curr. Income Taxes Payable,15110.6,9022.6,7250.5,13925.8,15590.7,10176.4,10401.4,10864.4,12538.5,12541.9,15271.4,TATAMOTORS
"Unearned Revenue, Current",3313.4,6215.6,11186.1,17649.8,38427.8,48362.7,44110.9,64862.7,75055.7,70959.2,85940.3,TATAMOTORS
Other Current Liabilities,115223.8,186664.9,185054.3,301690.4,290813.6,254378.1,253426.5,283284.4,305517.4,282195.7,268005.2,TATAMOTORS
Total Current Liabilities,923561.3,1002720,1067689.3,1156295.2,1432194.7,1454574.3,1404540.5,1577491.8,1506828.1,1550273.3,1736170,TATAMOTORS
Long-Term Debt,452429.7,560599.2,504511.3,605751.7,611527.5,708175,833156.2,931127.7,977591.7,886958.1,621485.3,TATAMOTORS
Long-Term Leases,156.4,114.2,690.4,540.1,467.5,1561.7,51629.4,54120.6,59624.4,75684.9,76695.2,TATAMOTORS
"Unearned Revenue, Non-Current",6406.4,9236.2,19802.2,51613.7,70017.6,76925.7,83478.2,81564.5,71765,89202.2,118253.1,TATAMOTORS
Pension & Other Post-Retire. Benefits,62874.4,89647.9,63177.4,127169.9,48387.6,69364.7,14682.5,50717.4,14424.7,15542.2,17158.3,TATAMOTORS
"Def. Tax Liability, Non-Curr.",15723.3,13432,43441.4,11740,61258,14910.4,19418.7,15558.9,15584.4,14069.5,11433.5,TATAMOTORS
Other Non-Current Liabilities,78590.7,143877.8,152632.6,199282.4,130122.5,139407.3,175386.2,152475,159558,178088.5,169025.9,TATAMOTORS
Total Liabilities,1539742.2,1819627.3,1851944.6,2152393,2353975.4,2464919.1,2582291.7,2863055.9,2805376.3,2809818.7,2750221.3,TATAMOTORS
"Pref. Stock, Convertible",,,,,,,,,12500,25000,25479,TATAMOTORS
Total Pref. Equity,,,,,,,,,12500,25000,25479,TATAMOTORS
Common Stock,6437.3,6437.3,6791.8,6791.7,6791.7,6791.7,7194.9,7657.6,7658.3,7659.7,7664.5,TATAMOTORS
Additional Paid In Capital,116830.9,118115.9,261258.3,188919.3,188919.3,188919.3,218728.9,252966.3,141371.4,141643.3,142632,TATAMOTORS
Retained Earnings,458966.2,599021.9,523751.4,595435.6,724423.5,414065,366193.6,174080.8,238102.2,261406.5,560996.8,TATAMOTORS
Treasury Stock,,,,,,,,,,,,TATAMOTORS
Comprehensive Inc. and Other,73800.1,-160955.9,-28204.4,-210527.7,34144.6,-7980.4,38667.9,117762.5,58480.5,42508.4,137886.9,TATAMOTORS
Total Common Equity,656034.5,562619.2,763597.1,580618.9,954279.1,601795.6,630785.3,552467.2,445612.4,453217.9,849180.2,TATAMOTORS
Minority Interest,4206.5,4333.4,4439.6,4531.7,5250.6,5230.6,8135.6,15734.9,42710.6,72777.2,81759.1,TATAMOTORS
Total Equity,660241,566952.6,768036.7,585150.6,959529.7,607026.2,638920.9,568202.1,500823,550995.1,956418.3,TATAMOTORS
Total Liabilities And Equity,2199983.2,2386579.9,2619981.3,2737543.6,3313505.1,3071945.3,3221212.6,3431258,3306199.3,3360813.8,3706639.6,TATAMOTORS
Supplemental Items,,,,,,,,,,,,TATAMOTORS
Total Shares Out. on Filing Date,3218.7,3218.7,3395.7,3395.9,3395.9,3395.9,3597.5,3828.8,3829.2,3829.8,3832.2,TATAMOTORS
Total Shares Out. on Balance Sheet Date,3218.7,3218.7,3395.7,3395.9,3395.9,3395.9,3597.5,3828.8,3829.2,3829.8,3832.2,TATAMOTORS
Book Value/Share,203.8,174.8,224.9,171,281,177.2,175.3,144.3,116.4,118.3,221.6,TATAMOTORS
Tangible Book Value,314767.7,255671.3,461803.4,252108.2,619930.5,292118.8,278400.6,339321.2,297213.4,280757.9,516777.5,TATAMOTORS
Tangible Book Value/Share,97.8,79.4,136,74.2,182.6,86,77.4,88.6,77.6,73.3,134.8,TATAMOTORS
Total Debt,624700.2,754309.9,719134.8,814323.6,933740.5,1104189.9,1292710.2,1457534.5,1491071.7,1371354.5,1120443.7,TATAMOTORS
Net Debt,231484.5,292139.9,227459.3,306303.3,447170.6,689409.2,844637.2,799306.9,860820.7,820566.7,528277.3,TATAMOTORS
Debt Equiv. of Unfunded Proj. Benefit Obligation,71391,87336,55720.9,119849.1,41811.7,62318.7,-33290.1,40426.2,-37645.7,-62349.8,-26501.5,TATAMOTORS
Debt Equivalent Oper. Leases,53289.6,57484.8,61922.4,65798.4,81791.2,86193.6,18230.4,13652.8,18743.2,19680,26257.6,TATAMOTORS
Total Minority Interest,4206.5,4333.4,4439.6,4531.7,5250.6,5230.6,8135.6,15734.9,42710.6,72777.2,81759.1,TATAMOTORS
Equity Method Investments,3829.8,5425.9,37639.5,46060.1,48878.9,47433.8,44188.9,42007.9,43493.9,46756.6,53402.8,TATAMOTORS
Inventory Method,,,,,,,,,,,,TATAMOTORS
Raw Materials Inventory,26496.8,28844,34752.4,29914.6,40102.1,34078.9,30849.8,42166.4,55503.9,55144.7,47074.4,TATAMOTORS
Work in Progress Inventory,26570.4,33672.6,42580.8,36425.6,40431.7,38917.6,45502.9,43734.8,55965.4,58407.4,61824.3,TATAMOTORS
Finished Goods Inventory,217713.3,228240.4,249037.2,282351.7,338755.3,315127,296317.7,273131.4,238853.9,291712.7,366217.5,TATAMOTORS
Other Inventory Accounts,1928.4,1966.4,,2161.2,2087.2,2013.8,1898.4,1853.3,2080.2,2289.1,2766.7,TATAMOTORS
Land,20279.9,22424.9,28868,67619.8,73385.9,72862.6,74014.9,75130.5,74568.1,77569.6,76407.6,TATAMOTORS
Buildings,109464.8,133298,122870.8,120143,164929.4,228408.7,266616.9,285349.8,286440.8,295713.6,308321.6,TATAMOTORS
Machinery,814684.1,912865,823966.2,828359.9,1037888.2,1135669,1279535.3,1425322.6,1521849.4,1577976.2,1559094.8,TATAMOTORS
Construction in Progress,101373,93304.7,70122.5,101868.3,161429.4,85381.7,85995.6,83771.4,35290.4,52198.7,109373.3,TATAMOTORS
Full Time Employees,66593,73485,76598,79558,81090,,78906,75278,73608,81811,91496,TATAMOTORS
"Assets under Cap. Lease, Gross",5288.1,5417.9,,7489,4083.9,4801.8,,,,,,TATAMOTORS
"Assets under Cap. Lease, Accum. Depr.",-1998.2,-2306,,-5436.4,-2676.2,-3694.5,,,,,,TATAMOTORS
"Assets on Oper. Lease, Gross",4043.2,4110.2,,666.6,930.4,1240.5,1790.2,2375.6,2044.7,3071.1,3466.2,TATAMOTORS
"Assets on Oper. Lease, Accum. Depr.",-3809.2,-3827.5,,-74.7,-111.1,-156.7,-229.4,-473.6,-552.3,-519.4,-599.6,TATAMOTORS
Accum. Allowance for Doubtful Accts,6217,7378.6,,13774.4,12616.7,9701,11140,9891.9,8515.6,8212.4,7511.3,TATAMOTORS
Filing Date,,,,,,,,,,,,TATAMOTORS
Restatement Type,,,,,,,,,,,,TATAMOTORS
Calculation Type,,,,,,,,,,,,TATAMOTORS
"Note: For multiple class companies, total share counts are primary class equivalent, and for foreign companies listed as primary ADRs, total share counts are ADR-equivalent.",,,,,,,,,,,,TATAMOTORS
,,,,,,,,,,,,TATAMOTORS
Cash And Equivalents,86045,87499.4,61863.4,48322.9,77835,29755.3,75419.6,55320.8,156046.8,121299,86777.2,TATASTEEL
Short Term Investments,26684,13746.2,,,,,,,,,7312.2,TATASTEEL
Trading Asset Securities,,,46635.5,56731.3,149089.7,25248.6,34318.7,72188.9,85244.2,36300.6,,TATASTEEL
Total Cash & ST Investments,112729,101245.6,108498.9,105054.2,226924.7,55003.9,109738.3,127509.7,241291,157599.6,94089.4,TATASTEEL
Accounts Receivable,160057.7,133098.7,120662.2,115868.2,124155.2,118110,78849.1,95398.4,122464.3,82572.4,62635.3,TATASTEEL
Other Receivables,1547.9,414.1,682.5,956.5,1055.6,1760.4,1771.3,1870.7,904,1526,796.8,TATASTEEL
Notes Receivable,16101.5,32005.9,2074.2,2245,2564.8,2397,2156.8,55.9,58.4,18.4,16,TATASTEEL
Total Receivables,177707.1,165518.7,123418.9,119069.7,127775.6,122267.4,82777.2,97325,123426.7,84116.8,63448.1,TATASTEEL
Inventory,268800,251499.1,200133.3,248038.2,283310.4,316561,310687.2,332763.8,488243.9,544153.3,491575.1,TATASTEEL
Restricted Cash,,,,887.6,1543.5,3658.4,5127.6,2501,1839.3,1837.3,,TATASTEEL
Other Current Assets,20658,19138,25868.5,36300.6,38192.7,92419.1,78996.9,42019.5,67759.8,78354.4,56369.8,TATASTEEL
Total Current Assets,579894.1,537401.4,457919.6,509350.3,677746.9,589909.8,587327.2,602119,922560.7,866061.4,705482.4,TATASTEEL
"Gross Property, Plant & Equipment",1671199.6,1613599.4,1358231.8,1363849.7,1496298.2,1841714.3,2046043.7,2140603.2,2191840.9,2415605.5,,TATASTEEL
Accumulated Depreciation,-859142.4,-822749.1,-334606.2,-339900.1,-431472.4,-477639.5,-576885.5,-674771.3,-734523.1,-833333.9,,TATASTEEL
"Net Property, Plant & Equipment",812057.2,790850.3,1023625.6,1023949.6,1064825.8,1364074.8,1469158.2,1465831.9,1457317.8,1582271.6,1644942.2,TATASTEEL
Long-term Investments,23748.7,20661.8,60522.7,67966.6,30542.7,32135,28536,35029.5,46154.3,47922.2,55263.5,TATASTEEL
Goodwill,157488,134075.1,40675.6,34947.3,40994.5,39966.2,40545.3,43446.9,43112,56016.5,57453,TATASTEEL
Other Intangibles,46769.4,41959.5,16683.8,18210.6,20828,26549.2,30691.9,38545.9,52903.6,140056.7,129303.9,TATASTEEL
Loans Receivable Long-Term,54170.2,14729.1,4122.3,3730.6,7173.4,6133.4,4887.1,919.3,724.4,647.4,731.4,TATASTEEL
"Deferred Tax Assets, LT",407.7,227.5,6274.5,8858.7,10358,8089.5,12703.3,15780.2,30239.3,26259.6,41110.8,TATASTEEL
"Deferred Charges, LT",6314,13560.6,973.5,799.3,544.7,241,79.5,1.1,0.4,0,,TATASTEEL
Other Long-Term Assets,35595.2,37855.2,164316.8,65519.4,244565.4,268725,330266,253198.3,301443.5,160982,99947.8,TATASTEEL
Total Assets,1716444.5,1591320.5,1775114.4,1733332.4,2097579.4,2335823.9,2504194.5,2454872.1,2854456,2880217.4,2734235,TATASTEEL
LIABILITIES,,,,,,,,,,,,TATASTEEL
Accounts Payable,187708.2,156721.1,149185.9,145432.6,160006.1,172701.6,178172.1,218159,310686.7,324545.5,354346.6,TATASTEEL
Accrued Exp.,53272.1,47807.7,83801.3,90266.6,120991.8,129052.5,111375.7,143838.8,194477.4,182136.7,1467.2,TATASTEEL
Short-term Borrowings,160261.8,95985.5,157221.2,183281,158849.8,108020.8,191844.8,94921.1,211870.4,159588.4,,TATASTEEL
Curr. Port. of LT Debt,130929.3,53199.3,11654.5,4454.9,32206.6,92769.5,19132.1,54768.6,28775.7,106125.3,299971.9,TATASTEEL
Curr. Port. of Leases,1231.3,1076.1,2265.8,2186.3,2523.1,3944.6,11255.4,11236.5,10362.1,10642.7,9695,TATASTEEL
Curr. Income Taxes Payable,11013.4,9955.5,10011,7391.8,7834.7,6364.2,6095.8,44244.4,13827,19239.8,21668.5,TATASTEEL
"Unearned Revenue, Current",,,37,225.2,62.1,165.1,345.5,639.8,1304.5,919.3,637.1,TATASTEEL
Other Current Liabilities,96815.3,94970,65363,70172.1,74139.9,97323,98387.7,140863.1,134576.2,169753.6,296248.5,TATASTEEL
Total Current Liabilities,641231.4,459715.2,479539.7,503410.5,556614.1,610341.3,616609.1,708671.3,905880,972951.3,984034.8,TATASTEEL
Long-Term Debt,515348.3,647833.9,623591.6,611954.4,699203,768838.9,882084.5,656980.1,447640.7,514463.3,515767.3,TATASTEEL
Long-Term Leases,8315.8,8918.1,25136.2,28268.3,28688,34588.4,58965.2,67107.8,56964.6,58110.8,45387,TATASTEEL
"Unearned Revenue, Non-Current",2306.5,1650,24314.1,20575.9,15265.8,9068,1513,1442.6,1371.6,1323.6,4336.5,TATASTEEL
Pension & Other Post-Retire. Benefits,41764.9,56655,56634.5,52495,49955.7,50496.6,62539.9,66064.2,65642.5,59438.1,32194.8,TATASTEEL
"Def. Tax Liability, Non-Curr.",25957.7,28845.1,94208.9,100300.8,105698.8,124598.9,92613.8,92414.2,123257.8,141156.4,129923.4,TATASTEEL
Other Non-Current Liabilities,58623.1,56970.6,26554.5,22117.3,24082.6,24996.4,28240,87107.4,82714.2,81021.8,98263.8,TATASTEEL
Total Liabilities,1293547.7,1260587.9,1329979.5,1339122.2,1479508,1622928.5,1742565.5,1679787.6,1683471.4,1828465.3,1809907.6,TATASTEEL
Common Stock,9712.1,9712.1,9700.4,9700.4,11447.5,11447.4,11447.5,11974.1,12210.1,12209.9,12474.4,TATASTEEL
Additional Paid In Capital,178403.5,178507.8,188716.6,188716.6,277774,277780.9,277781.2,309626,312867.3,312880.8,,TATASTEEL
Retained Earnings,206050.1,153789.3,97726.7,7416.2,199915.4,262457.3,303190.4,286683.4,678401.7,603599,,TATASTEEL
Treasury Stock,,,,,,,,,,,,TATASTEEL
Comprehensive Inc. and Other,11153.9,-28515.1,141181.8,172360,119569.3,137565.2,143343.9,134104.2,140951.3,102131.3,907883.2,TATASTEEL
Total Common Equity,405319.6,313494.1,437325.5,378193.2,608706.2,689250.8,735763,742387.7,1144430.4,1030821,920357.6,TATASTEEL
Minority Interest,17577.2,17238.5,7809.4,16017,9365.2,23644.6,25866,32696.8,26554.2,20931.1,3969.8,TATASTEEL
Total Equity,422896.8,330732.6,445134.9,394210.2,618071.4,712895.4,761629,775084.5,1170984.6,1051752.1,924327.4,TATASTEEL
Total Liabilities And Equity,1716444.5,1591320.5,1775114.4,1733332.4,2097579.4,2335823.9,2504194.5,2454872.1,2854456,2880217.4,2734235,TATASTEEL
Supplemental Items,,,,,,,,,,,,TATASTEEL
Total Shares Out. on Filing Date,9712.2,9712.2,9712.2,9712.2,11459.2,11459.3,11459.3,11974.1,12232.2,12221.5,12479.2,TATASTEEL
Total Shares Out. on Balance Sheet Date,9712.2,9712.2,9712.2,9712.2,11459.2,11459.3,11459.3,11974.1,12232.2,12221.5,12479.2,TATASTEEL
Book Value/Share,41.7,32.3,42.7,36.6,51.1,58.2,62.2,61.4,93.6,84.3,73.8,TATASTEEL
Tangible Book Value,201062.2,137459.5,379966.1,325035.3,546883.7,622735.4,664525.8,660394.9,1048414.8,834747.8,733600.7,TATASTEEL
Tangible Book Value/Share,20.7,14.2,36.8,31.1,45.7,52.4,56,54.5,85.7,68.3,58.8,TATASTEEL
Total Debt,816086.5,807012.9,819869.3,830144.9,921470.5,1008162.2,1163282,885014.1,755613.5,848930.5,870821.2,TATASTEEL
Net Debt,703357.5,705767.3,711370.4,725090.7,694545.8,953158.3,1053543.7,757504.4,514322.5,691330.9,776731.8,TATASTEEL
Debt Equiv. of Unfunded Proj. Benefit Obligation,-11935.9,25168.5,-95344.9,-2478,-191867.8,-185019.1,-251254,-180528.4,-185805.9,-54486.2,,TATASTEEL
Debt Equivalent Oper. Leases,323476,328516.8,218364,189128,190283.2,276392.8,188200.8,179879.2,213780.8,233874.4,,TATASTEEL
Total Minority Interest,17577.2,17238.5,7809.4,16017,9365.2,23644.6,25866,32696.8,26554.2,20931.1,3969.8,TATASTEEL
Equity Method Investments,210.5,204.4,16204.1,15939.4,17812.2,19229.5,21685.4,24756.6,29616.5,32333.3,29471.6,TATASTEEL
